BikeId;Rental Start Date;Rental End Date;Duration;Fare (in Cents);Starting Location;Ending Location;Rough Distance (KM)
1148;7.11.2021 20:12;7.11.2021 20:37;00:24:37;200;38.0091431,32.5275148;38.00954055786133,32.5225715637207;0.435334184
1265;7.11.2021 19:04;7.11.2021 19:11;00:06:33;50;37.9791129,32.5171494;37.97914123535156,32.5170783996582;0.006975183
1242;7.11.2021 18:58;7.11.2021 19:35;00:37:24;200;37.9790373,32.517194;37.97911834716797,32.51715850830078;0.009533816
1220;7.11.2021 18:51;7.11.2021 19:04;00:13:23;200;37.9790454,32.517148;37.97908020019531,32.51710891723633;0.00516798
1255;7.11.2021 18:25;7.11.2021 19:11;00:45:46;200;37.8644251,32.453635;37.86442947387695,32.453609466552734;0.0022936
1100;7.11.2021 18:19;7.11.2021 18:25;00:05:10;50;37.8643918,32.4535709;37.86436080932617,32.45357131958008;0.003446203
1052;7.11.2021 18:15;7.11.2021 19:11;00:56:39;200;37.864451,32.453652;37.86436080932617,32.453670501708984;0.010159412
1042;7.11.2021 18:15;7.11.2021 19:12;00:57:48;200;37.8644529,32.4535718;37.86436080932617,32.45357131958008;0.010240103
1030;7.11.2021 18:15;7.11.2021 19:11;00:56:29;200;37.8644077,32.4536239;37.86436080932617,32.45362854003906;0.005229891
1152;7.11.2021 18:14;7.11.2021 18:17;00:02:28;50;37.8644111,32.4535536;37.864410400390625,32.45354080200195;0.001126157
1124;7.11.2021 18:06;7.11.2021 21:10;03:04:02;500;38.00963126592153,32.52217532138575;37.97904968261719,32.51716995239258;3.428687978
1143;7.11.2021 18:05;7.11.2021 18:29;00:24:55;200;37.8536784,32.4233752;37.85369873046875,32.423309326171875;0.006209664
1122;7.11.2021 18:04;7.11.2021 18:29;00:25:03;200;37.853647331385154,32.42332733206928;37.853668212890625,32.42340850830078;0.00749575
1228;7.11.2021 18:02;7.11.2021 21:11;03:08:19;500;38.00949707165175,32.5225649960642;37.979190826416016,32.517189025878906;3.402669579
1124;7.11.2021 18:00;7.11.2021 18:03;00:02:24;50;38.0094575509783,32.52256264913131;38.00944971389883,32.52257622781445;0.001474679
1071;7.11.2021 17:55;7.11.2021 18:30;00:34:50;200;37.8722479,32.4942109;37.86545944213867,32.535770416259766;3.725339686
1138;7.11.2021 17:32;7.11.2021 17:58;00:26:36;200;37.85275212958255,32.48846925798104;37.87322998046875,32.4815788269043;2.356006331
1095;7.11.2021 17:30;7.11.2021 17:34;00:03:49;50;38.00947532061302,32.52258796247889;38.00962829589844,32.52259063720703;0.01701169
1266;7.11.2021 17:23;7.11.2021 18:30;01:06:52;200;37.85755932199897,32.430983592230604;37.85371017456055,32.42340850830078;0.790877006
1111;7.11.2021 17:23;7.11.2021 18:29;01:06:15;200;37.8575923,32.4309686;37.85367965698242,32.423240661621094;0.805983878
1076;7.11.2021 17:23;7.11.2021 17:39;00:16:17;200;37.857582,32.4309462;37.857521057128906,32.43090057373047;0.007871895
1122;7.11.2021 17:22;7.11.2021 18:03;00:40:36;200;37.85731200915834,32.43104821076458;37.85356140136719,32.42314910888672;0.809244549
1030;7.11.2021 17:18;7.11.2021 17:47;00:29:21;200;37.8645747,32.4535724;37.86442947387695,32.45362091064453;0.016700471
1036;7.11.2021 17:16;7.11.2021 18:11;00:55:22;200;37.9473527,32.5221803;37.94742965698242,32.522098541259766;0.011163405
1200;7.11.2021 17:14;7.11.2021 17:42;00:28:07;200;37.8667235,32.4245901;37.86682891845703,32.42456817626953;0.011878928
1137;7.11.2021 17:13;7.11.2021 18:16;01:03:26;200;37.9474938,32.5219591;37.9497184753418,32.513309478759766;0.797757254
1052;7.11.2021 17:07;7.11.2021 17:38;00:31:22;200;37.8644001,32.4535652;37.8643798828125,32.45355987548828;0.002296126
1042;7.11.2021 17:05;7.11.2021 17:55;00:50:25;200;37.86445364522366,32.45360225556858;999,999;14560.90915
1152;7.11.2021 17:05;7.11.2021 17:06;00:01:32;50;37.8644003,32.4536338;37.8643798828125,32.45355987548828;0.006875096
1100;7.11.2021 17:04;7.11.2021 17:17;00:12:44;200;37.8645463,32.4536199;37.864410400390625,32.45355987548828;0.016003671
1030;7.11.2021 17:03;7.11.2021 17:09;00:05:55;50;37.864458043865596,32.45365602581818;37.86439895629883,32.453548431396484;0.011505583
1224;7.11.2021 17:03;7.11.2021 17:14;00:11:04;200;37.864421205427064,32.45350422234727;37.86445999145508,32.45362091064453;0.01111432
1052;7.11.2021 17:00;7.11.2021 17:01;00:00:49;0;37.86446497938861,32.45353019151445;37.864410400390625,32.453590393066406;0.008047383
1284;7.11.2021 16:56;7.11.2021 17:36;00:39:48;200;37.8633095,32.4702363;37.863189697265625,32.47024917602539;0.013369325
1082;7.11.2021 16:45;7.11.2021 18:32;01:47:03;350;37.8721803,32.498919;37.875240325927734,32.48509979248047;1.259781012
1255;7.11.2021 16:40;7.11.2021 18:21;01:41:32;350;37.8644633,32.4536624;37.864479064941406,32.45357894897461;0.007532523
1255;7.11.2021 16:36;7.11.2021 16:37;00:00:54;0;37.8644657,32.4536674;37.864479064941406,32.453590393066406;0.006921439
1106;7.11.2021 16:28;7.11.2021 16:28;00:00:54;0;37.9791019,32.5171659;37.97908020019531,32.51708984375;0.007089417
1242;7.11.2021 16:26;7.11.2021 16:37;00:10:57;50;37.9787937,32.5208323;37.97911071777344,32.51716995239258;0.322926981
1136;7.11.2021 16:26;7.11.2021 17:20;00:54:02;200;37.8632783,32.4702715;37.863319396972656,32.47023010253906;0.005838631
1101;7.11.2021 16:26;7.11.2021 17:18;00:52:10;200;37.8632406,32.4702532;37.863399505615234,32.470088958740234;0.022805517
1314;7.11.2021 16:24;7.11.2021 17:02;00:37:44;200;37.888326,32.4935766;37.87062072753906,32.48637008666992;2.067841504
1251;7.11.2021 16:23;7.11.2021 17:02;00:38:36;200;37.88845574616867,32.493606647590525;37.87041091918945,32.486148834228516;2.110556149
1095;7.11.2021 16:15;7.11.2021 17:11;00:55:46;200;38.0094091,32.5226251;38.0095100402832,32.52252960205078;0.013999329
1191;7.11.2021 16:04;7.11.2021 16:12;00:07:35;50;37.9497344,32.5133236;37.94746017456055,32.522098541259766;0.809914834
1124;7.11.2021 16:04;7.11.2021 16:14;00:10:07;50;38.0094868,32.5224944;38.00944900512695,32.52260971069336;0.010941808
1285;7.11.2021 16:02;7.11.2021 17:26;01:23:27;350;37.9473646,32.5221495;37.94736862182617,32.522029876708984;0.010498775
1034;7.11.2021 16:02;7.11.2021 17:43;01:40:37;350;37.853684,32.4233289;37.86669921875,32.4245491027832;1.451185335
1292;7.11.2021 15:40;7.11.2021 17:55;02:14:59;500;37.8617356,32.4452893;37.88859176635742,32.49378967285156;5.199955133
1045;7.11.2021 15:30;7.11.2021 16:04;00:33:29;200;37.8723038,32.494166;37.87487030029297,32.49348831176758;0.291515049
1214;7.11.2021 15:30;7.11.2021 16:02;00:31:23;200;37.8722746,32.4942647;37.87472915649414,32.49351119995117;0.28083316
1249;7.11.2021 15:24;7.11.2021 17:55;02:31:50;500;37.8536903,32.4233444;37.88840866088867,32.493499755859375;7.268045663
1034;7.11.2021 15:22;7.11.2021 15:23;00:01:23;50;37.8536617,32.4233317;37.85358810424805,32.42341995239258;0.011269689
1249;7.11.2021 15:20;7.11.2021 15:20;00:00:34;0;37.853717,32.4233284;37.853660583496094,32.4233283996582;0.006273229
1292;7.11.2021 15:19;7.11.2021 15:39;00:19:46;200;37.8536638,32.4233808;37.861759185791016,32.44533157348633;2.126985485
1034;7.11.2021 15:15;7.11.2021 15:18;00:02:54;50;37.8535776,32.4232727;37.85356140136719,32.4233512878418;0.007131043
1143;7.11.2021 15:15;7.11.2021 15:19;00:04:07;50;37.8536949,32.4233565;37.85367965698242,32.4233512878418;0.001755635
1037;7.11.2021 15:00;7.11.2021 15:51;00:50:11;200;37.89558030618197,32.50559036671855;37.94807052612305,32.49372863769531;5.928659651
1220;7.11.2021 14:35;7.11.2021 14:39;00:04:00;50;37.9790805,32.5171521;37.97916030883789,32.51715850830078;0.008892095
1242;7.11.2021 14:34;7.11.2021 15:02;00:27:51;200;37.979114,32.5171659;37.97901916503906,32.517208099365234;0.011175007
1265;7.11.2021 14:29;7.11.2021 14:31;00:02:16;50;37.9790681,32.517268;37.97909927368164,32.517181396484375;0.008344634
1058;7.11.2021 14:24;7.11.2021 16:50;02:26:38;500;37.85365404019901,32.42332980509064;37.87202072143555,32.49879837036133;6.93275374
1023;7.11.2021 14:14;7.11.2021 14:40;00:26:23;200;37.8698471,32.5314121;37.8720703125,32.4989013671875;2.864374362
1049;7.11.2021 14:13;7.11.2021 14:26;00:12:47;200;37.8703712,32.4862345;37.870338439941406,32.486270904541016;0.004845705
1113;7.11.2021 14:11;7.11.2021 14:13;00:02:13;50;37.8698229,32.5314364;37.86988067626953,32.531429290771484;0.006454665
1054;7.11.2021 14:11;7.11.2021 14:52;00:40:49;200;37.870396,32.4862312;37.87409973144531,32.48957061767578;0.50549703
1265;7.11.2021 14:11;7.11.2021 14:12;00:00:46;0;37.9790856,32.5172011;37.97919845581055,32.51713943481445;0.013663427
1045;7.11.2021 14:10;7.11.2021 14:51;00:41:32;200;37.8699495,32.5314781;37.872249603271484,32.49428939819336;3.274301536
1066;7.11.2021 14:10;7.11.2021 14:12;00:02:33;50;37.8704204,32.4861715;37.870418548583984,32.48619842529297;0.002372381
1137;7.11.2021 14:09;7.11.2021 14:39;00:29:56;200;37.9497117,32.5133133;37.9474983215332,32.52204895019531;0.804547064
1154;7.11.2021 14:08;7.11.2021 14:23;00:15:10;200;37.9497693,32.5133376;37.929168701171875,32.50957107543945;2.314373822
1214;7.11.2021 14:08;7.11.2021 14:51;00:42:50;200;37.8698415,32.5314185;37.872169494628906,32.49443817138672;3.256316652
1020;7.11.2021 14:05;7.11.2021 15:03;00:57:06;200;37.8704083,32.4862314;37.870521545410156,32.48625946044922;0.012830944
1299;7.11.2021 14:05;7.11.2021 15:46;01:41:08;350;37.8704145,32.486284;37.870269775390625,32.48630905151367;0.016242185
1106;7.11.2021 14:04;7.11.2021 14:05;00:00:37;0;37.9790901,32.5171742;37.97914123535156,32.51715087890625;0.006042235
1299;7.11.2021 14:02;7.11.2021 14:03;00:00:31;0;37.8703354,32.4862116;37.870391845703125,32.48619079589844;0.006536735
1043;7.11.2021 13:52;7.11.2021 14:39;00:46:20;200;37.8667306,32.4245741;37.86676025390625,32.42464828491211;0.007299304
1200;7.11.2021 13:50;7.11.2021 14:40;00:50:23;200;37.8667253,32.4246055;37.86687088012695,32.424468994140625;0.020140245
1220;7.11.2021 13:43;7.11.2021 14:19;00:35:35;200;37.9791507,32.5173219;37.97908020019531,32.51713943481445;0.017810632
1242;7.11.2021 13:43;7.11.2021 14:19;00:36:19;200;37.9792323,32.5172497;37.97914123535156,32.517189025878906;0.011437436
1032;7.11.2021 13:36;7.11.2021 14:12;00:35:22;200;37.8740214,32.4896459;37.87411880493164,32.48957824707031;0.012351932
1041;7.11.2021 13:35;7.11.2021 14:07;00:32:16;200;37.8598095,32.5468084;37.869808197021484,32.531410217285156;1.750212381
1023;7.11.2021 13:24;7.11.2021 14:11;00:46:09;200;37.8629184,32.5433006;37.869808197021484,32.531429290771484;1.293397411
1116;7.11.2021 13:01;7.11.2021 15:42;02:40:57;500;37.8486731,32.4990597;37.84883117675781,32.49906921386719;0.017597172
1182;7.11.2021 12:48;7.11.2021 14:22;01:33:48;350;37.8653268,32.5360813;37.86534118652344,32.535888671875;0.016985064
1065;7.11.2021 12:48;7.11.2021 13:37;00:49:26;200;37.85366124015639,32.4233261482908;37.853660583496094,32.423370361328125;0.003882475
1135;7.11.2021 12:45;7.11.2021 12:47;00:01:12;50;37.85366389207936,32.42333524707948;37.853641510009766,32.4233283996582;0.002560354
1058;7.11.2021 12:37;7.11.2021 13:36;00:58:59;200;37.85361512063398,32.42326724227729;37.853668212890625,32.423309326171875;0.006964505
1147;7.11.2021 12:34;7.11.2021 13:00;00:25:57;200;37.8653858,32.5359438;37.874080657958984,32.48965835571289;4.176305701
1291;7.11.2021 12:14;7.11.2021 12:47;00:32:17;200;37.947382,32.5221089;37.938751220703125,32.51169967651367;1.324467005
1106;7.11.2021 12:09;7.11.2021 12:14;00:05:13;50;37.97913188411235,32.51714293228838;37.97911071777344,32.51715087890625;0.002454486
1265;7.11.2021 12:05;7.11.2021 12:08;00:03:25;50;37.97913428085708,32.5171647403422;37.97917175292969,32.517189025878906;0.004678915
1220;7.11.2021 12:02;7.11.2021 12:18;00:15:42;200;37.97908800514199,32.5171653681598;37.979068756103516,32.517189025878906;0.002980082
1242;7.11.2021 11:43;7.11.2021 12:23;00:39:21;200;37.9791138,32.5171596;37.97909164428711,32.51713943481445;0.003032022
1244;7.11.2021 11:17;7.11.2021 11:21;00:04:48;50;37.8707086,32.5150856;37.87749099731445,32.51264190673828;0.784076355
1121;7.11.2021 11:06;7.11.2021 11:27;00:20:55;200;37.8731106,32.4817958;37.87657165527344,32.4739990234375;0.785131659
1036;7.11.2021 11:06;7.11.2021 13:27;02:21:02;500;37.9474149,32.5221346;37.947471618652344,32.522159576416016;0.006676262
1320;7.11.2021 10:54;7.11.2021 10:56;00:01:24;50;37.8765413,32.4740833;37.87662124633789,32.47404861450195;0.009396464
1232;7.11.2021 10:09;7.11.2021 10:11;00:01:53;50;37.874031040218625,32.489593071862956;37.87403869628906,32.48966979980469;0.006788242
1230;7.11.2021 10:08;7.11.2021 10:23;00:14:28;200;37.8740393,32.48962;37.874061584472656,32.48963928222656;0.003000752
1036;7.11.2021 09:01;7.11.2021 09:37;00:35:55;200;37.9474675,32.522015;37.947418212890625,32.52210998535156;0.009970219
1291;7.11.2021 08:58;7.11.2021 09:00;00:01:56;50;37.9473285,32.5221198;37.947410583496094,32.52207946777344;0.009788476
1238;7.11.2021 08:25;7.11.2021 12:07;03:41:52;650;37.8740404,32.489637;37.86714172363281,32.48419189453125;0.903814734
1308;7.11.2021 08:15;7.11.2021 12:06;03:51:27;650;37.8740599,32.4896797;37.86729049682617,32.484249114990234;0.890964143
1082;6.11.2021 23:55;7.11.2021 00:05;00:09:35;50;37.8703757934625,32.48617580163524;37.87282943725586,32.4986686706543;1.130005366
1164;6.11.2021 23:54;7.11.2021 00:03;00:08:34;50;37.87042134910639,32.48622466813073;37.87226867675781,32.49879837036133;1.122625864
1150;6.11.2021 23:53;6.11.2021 23:55;00:01:44;50;37.8703905875216,32.486449638411855;37.871028900146484,32.4864616394043;0.070984942
1050;6.11.2021 23:52;6.11.2021 23:54;00:01:32;50;37.87037262389992,32.48622294968409;37.87042999267578,32.48619079589844;0.006975596
1097;6.11.2021 23:45;7.11.2021 00:19;00:34:08;200;37.8667288,32.424549;37.87519073486328,32.485260009765625;5.411445594
1264;6.11.2021 23:44;7.11.2021 00:18;00:34:47;200;37.8660791,32.424673;37.87495040893555,32.484928131103516;5.380235131
1189;6.11.2021 23:43;7.11.2021 00:19;00:36:16;200;37.8667484,32.4246191;37.875091552734375,32.48516845703125;5.395188946
1200;6.11.2021 23:13;7.11.2021 00:35;01:21:51;350;37.8644051,32.4536078;37.86674118041992,32.424560546875;2.563057089
1101;6.11.2021 22:23;6.11.2021 23:04;00:41:14;200;37.877847002243634,32.48205991730249;37.86328125,32.470298767089844;1.92067592
1136;6.11.2021 22:23;6.11.2021 23:04;00:41:20;200;37.8775986,32.4830902;37.86328887939453,32.47018051147461;1.953435485
1190;6.11.2021 22:22;6.11.2021 23:23;01:00:39;200;37.87205799466446,32.49890510883527;37.872188568115234,32.498809814453125;0.016756171
1184;6.11.2021 22:15;6.11.2021 22:22;00:06:12;50;37.872042621740526,32.4989456393988;37.8720817565918,32.498809814453125;0.012691444
1093;6.11.2021 22:13;6.11.2021 23:25;01:12:13;350;37.8719029,32.4996133;37.87213134765625,32.49885177612305;0.071507186
1289;6.11.2021 22:13;6.11.2021 23:23;01:10:33;200;37.8720615,32.4988737;37.872188568115234,32.49877166748047;0.016728624
1178;6.11.2021 21:46;6.11.2021 21:50;00:04:06;50;38.0090664,32.5275092;38.00912094116211,32.52743911743164;0.00863024
1171;6.11.2021 21:44;6.11.2021 21:46;00:02:06;50;38.0091637,32.5275359;38.00914001464844,32.527618408203125;0.007693529
1039;6.11.2021 21:44;6.11.2021 21:45;00:01:25;50;38.0092442,32.5273145;38.00914001464844,32.52751922607422;0.021352395
1049;6.11.2021 21:22;6.11.2021 21:52;00:30:34;200;37.8885442,32.4934376;37.87052917480469,32.48625183105469;2.100112482
1228;6.11.2021 21:16;6.11.2021 21:26;00:09:11;50;38.0094828,32.5225597;38.00941848754883,32.522640228271484;0.010045686
1124;6.11.2021 21:16;6.11.2021 21:35;00:18:59;200;38.0095121,32.5225894;999,999;14577.89512
1215;6.11.2021 21:05;6.11.2021 23:04;01:59:02;350;38.0094419,32.5225737;37.92892837524414,32.50960922241211;9.024538729
1175;6.11.2021 21:05;6.11.2021 23:04;01:58:54;350;38.0094939,32.5225824;37.92898178100586,32.509700775146484;9.02347181
1151;6.11.2021 21:03;6.11.2021 23:04;02:01:09;350;38.0137718,32.5211055;37.928958892822266,32.50960922241211;9.484452856
1146;6.11.2021 20:36;6.11.2021 22:07;01:31:17;350;37.8527136,32.4884959;37.85292053222656,32.488609313964844;0.025071987
1289;6.11.2021 20:18;6.11.2021 20:24;00:06:06;50;37.8750375,32.4851346;37.872188568115234,32.49892044067383;1.250813024
1308;6.11.2021 20:11;6.11.2021 21:32;01:20:20;350;37.91136476680442,32.50108460898744;37.87403106689453,32.48971939086914;4.26943364
1285;6.11.2021 20:08;6.11.2021 21:34;01:26:07;350;37.979176911635605,32.51710588752945;37.94752883911133,32.52219009399414;3.547218982
1281;6.11.2021 20:06;6.11.2021 21:34;01:28:04;350;37.9791091,32.5171611;37.94736862182617,32.52220916748047;3.557017347
1037;6.11.2021 19:57;6.11.2021 20:14;00:17:31;200;37.883480449443255,32.486454967549165;37.895259857177734,32.50624084472656;2.174939511
1291;6.11.2021 19:53;6.11.2021 20:24;00:30:51;200;37.9474067,32.5221519;999,999;14571.10817
1036;6.11.2021 19:51;6.11.2021 19:52;00:00:58;0;37.9474125,32.5220818;37.94744110107422,32.52212905883789;0.005223632
1267;6.11.2021 19:46;6.11.2021 20:03;00:17:08;200;37.8741463,32.4897284;37.888450622558594,32.493648529052734;1.627352403
1272;6.11.2021 19:34;6.11.2021 19:57;00:23:01;200;37.94744437563973,32.52213961447824;37.929019927978516,32.50957107543945;2.326386896
1157;6.11.2021 19:31;6.11.2021 19:37;00:06:22;50;37.9289459,32.509596;37.93886184692383,32.51179885864258;1.119400492
1054;6.11.2021 19:22;6.11.2021 21:50;02:27:28;500;37.9473703,32.5220898;37.87052917480469,32.48609924316406;9.109096201
1034;6.11.2021 19:11;6.11.2021 19:28;00:17:30;200;37.8667304,32.4245746;37.85356140136719,32.42335891723633;1.468209877
1249;6.11.2021 19:10;6.11.2021 19:29;00:18:52;200;37.8664219,32.4243863;37.8536491394043,32.4233283996582;1.423299468
1143;6.11.2021 19:04;6.11.2021 19:29;00:25:00;200;37.8667435,32.4245862;37.85369110107422,32.42338180541992;1.455206838
1043;6.11.2021 18:45;6.11.2021 18:58;00:12:14;200;37.86675401501159,32.42457744668464;37.8668212890625,32.42449951171875;0.010137125
1034;6.11.2021 18:45;6.11.2021 18:56;00:11:00;200;37.8666602,32.4246184;37.8665885925293,32.42451858520508;0.011839388
1189;6.11.2021 18:44;6.11.2021 18:56;00:11:33;200;37.8689452,32.4262298;37.8668212890625,32.424530029296875;0.279352801
1286;6.11.2021 18:37;6.11.2021 19:05;00:27:18;200;37.8667537074511,32.4245612285217;37.8643913269043,32.45362854003906;2.565106673
1043;6.11.2021 18:35;6.11.2021 18:37;00:01:50;50;37.866725446585136,32.42457260968236;37.8667106628418,32.42449951171875;0.006623897
1097;6.11.2021 18:34;6.11.2021 19:11;00:36:54;200;37.874183592513596,32.48962545589853;37.866729736328125,32.42456817626953;5.770390692
1224;6.11.2021 18:34;6.11.2021 19:04;00:29:45;200;37.8667731,32.4245889;37.86439895629883,32.453529357910156;2.554164257
1065;6.11.2021 18:30;6.11.2021 19:08;00:37:22;200;37.8723080930117,32.49418824243786;37.85363006591797,32.423370361328125;6.55458566
1264;6.11.2021 18:27;6.11.2021 19:05;00:38:02;200;37.8644365,32.4536014;37.86676025390625,32.42461013793945;2.55802769
1201;6.11.2021 18:27;6.11.2021 19:25;00:58:21;200;999,999;37.94606018066406,32.501609802246094;14570.61861
1086;6.11.2021 18:14;6.11.2021 18:26;00:11:55;200;37.9482363,32.4937661;37.94818878173828,32.49374008178711;0.005755277
1261;6.11.2021 18:12;6.11.2021 18:25;00:13:17;200;37.87760369469533,32.482903630623916;37.884490966796875,32.457618713378906;2.347553384
1060;6.11.2021 18:05;6.11.2021 18:56;00:51:08;200;37.8748398309855,32.49356227425902;37.89268112182617,32.47801971435547;2.407551733
1230;6.11.2021 18:03;6.11.2021 18:34;00:30:42;200;37.88852394141766,32.49359767427793;37.87405014038086,32.48957824707031;1.647620283
1097;6.11.2021 18:02;6.11.2021 18:32;00:29:42;200;37.8883617,32.49364;37.873958587646484,32.489540100097656;1.641477045
1153;6.11.2021 17:59;6.11.2021 18:02;00:03:00;50;37.8740291,32.4895918;37.87405014038086,32.48960876464844;0.002773245
1208;6.11.2021 17:59;6.11.2021 18:50;00:51:34;200;37.8748785,32.4935142;37.89228057861328,32.47626876831055;2.45661587
1232;6.11.2021 17:56;6.11.2021 17:57;00:01:31;50;37.8740411,32.4895869;37.87400817871094,32.489620208740234;0.004684878
1143;6.11.2021 17:52;6.11.2021 19:02;01:10:06;200;37.8643844,32.4535803;37.8667415,32.4245847;2.558784903
1100;6.11.2021 17:52;6.11.2021 18:25;00:33:11;200;37.8644376,32.4536188;37.86431884765625,32.453548431396484;0.014578127
